precinct	office	party_detailed	party_simplified	mode	votes	county_name	county_fips	jurisdiction_name	jurisdiction_fips	candidate	district	dataverse	year	stage	state	special	writein	state_po	state_fips	state_cen	state_ic	date	readme_check	magnitude
"CONWAY"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	2333	"CARROLL"	33003	"CONWAY"	3300314660	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	125	"CARROLL"	33003	"EATON"	3300323380	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	506	"CARROLL"	33003	"EFFINGHAM"	3300323620	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	609	"CARROLL"	33003	"FREEDOM"	3300327700	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	92	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	24	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	303	"CARROLL"	33003	"JACKSON"	3300338260	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	778	"CARROLL"	33003	"MADISON"	3300345060	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	2238	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1403	"CARROLL"	33003	"OSSIPEE"	3300358740	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	442	"CARROLL"	33003	"SANDWICH"	3300367780	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	798	"CARROLL"	33003	"TAMWORTH"	3300376100	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1053	"CARROLL"	33003	"TUFTONBORO"	3300377620	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1901	"CARROLL"	33003	"WAKEFIELD"	3300378180	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"GOVERNOR"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	2418	"CARROLL"	33003	"WOLFEBORO"	3300386420	"CHRIS SUNUNU"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	151	"CARROLL"	33003	"ALBANY"	3300300420	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	903	"CARROLL"	33003	"BARTLETT"	3300303700	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	148	"CARROLL"	33003	"BROOKFIELD"	3300307940	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	68	"CARROLL"	33003	"CHATHAM"	3300311780	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1979	"CARROLL"	33003	"CONWAY"	3300314660	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	140	"CARROLL"	33003	"EATON"	3300323380	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	234	"CARROLL"	33003	"EFFINGHAM"	3300323620	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	330	"CARROLL"	33003	"FREEDOM"	3300327700	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	30	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	14	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	402	"CARROLL"	33003	"JACKSON"	3300338260	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	606	"CARROLL"	33003	"MADISON"	3300345060	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	911	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	561	"CARROLL"	33003	"OSSIPEE"	3300358740	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	564	"CARROLL"	33003	"SANDWICH"	3300367780	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	600	"CARROLL"	33003	"TAMWORTH"	3300376100	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	522	"CARROLL"	33003	"TUFTONBORO"	3300377620	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	669	"CARROLL"	33003	"WAKEFIELD"	3300378180	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"GOVERNOR"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1474	"CARROLL"	33003	"WOLFEBORO"	3300386420	"TOM SHERMAN"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	3	"CARROLL"	33003	"ALBANY"	3300300420	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	5	"CARROLL"	33003	"BARTLETT"	3300303700	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"BROOKFIELD"	3300307940	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"CHATHAM"	3300311780	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	14	"CARROLL"	33003	"CONWAY"	3300314660	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	0	"CARROLL"	33003	"EATON"	3300323380	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	4	"CARROLL"	33003	"EFFINGHAM"	3300323620	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	2	"CARROLL"	33003	"FREEDOM"	3300327700	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	0	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	0	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"JACKSON"	3300338260	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	4	"CARROLL"	33003	"MADISON"	3300345060	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	5	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	12	"CARROLL"	33003	"OSSIPEE"	3300358740	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"SANDWICH"	3300367780	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	9	"CARROLL"	33003	"TAMWORTH"	3300376100	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	2	"CARROLL"	33003	"TUFTONBORO"	3300377620	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	17	"CARROLL"	33003	"WAKEFIELD"	3300378180	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	19	"CARROLL"	33003	"WOLFEBORO"	3300386420	"KARLYN BORYSENKO"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	5	"CARROLL"	33003	"ALBANY"	3300300420	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	11	"CARROLL"	33003	"BARTLETT"	3300303700	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	5	"CARROLL"	33003	"BROOKFIELD"	3300307940	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	1	"CARROLL"	33003	"CHATHAM"	3300311780	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	16	"CARROLL"	33003	"CONWAY"	3300314660	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	3	"CARROLL"	33003	"EATON"	3300323380	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	5	"CARROLL"	33003	"EFFINGHAM"	3300323620	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	4	"CARROLL"	33003	"FREEDOM"	3300327700	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	0	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	0	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	4	"CARROLL"	33003	"JACKSON"	3300338260	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	10	"CARROLL"	33003	"MADISON"	3300345060	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	11	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	21	"CARROLL"	33003	"OSSIPEE"	3300358740	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	8	"CARROLL"	33003	"SANDWICH"	3300367780	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TAMWORTH"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	10	"CARROLL"	33003	"TAMWORTH"	3300376100	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TUFTONBORO"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	3	"CARROLL"	33003	"TUFTONBORO"	3300377620	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WAKEFIELD"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	15	"CARROLL"	33003	"WAKEFIELD"	3300378180	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WOLFEBORO"	"GOVERNOR"	"LIBERTARIAN"	"LIBERTARIAN"	"TOTAL"	16	"CARROLL"	33003	"WOLFEBORO"	3300386420	"KELLY HALLDORSON"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALBANY"	"GOVERNOR"	""	""	"TOTAL"	1	"CARROLL"	33003	"ALBANY"	3300300420	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARTLETT"	"GOVERNOR"	""	""	"TOTAL"	5	"CARROLL"	33003	"BARTLETT"	3300303700	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BROOKFIELD"	"GOVERNOR"	""	""	"TOTAL"	4	"CARROLL"	33003	"BROOKFIELD"	3300307940	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHATHAM"	"GOVERNOR"	""	""	"TOTAL"	0	"CARROLL"	33003	"CHATHAM"	3300311780	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CONWAY"	"GOVERNOR"	""	""	"TOTAL"	9	"CARROLL"	33003	"CONWAY"	3300314660	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EATON"	"GOVERNOR"	""	""	"TOTAL"	0	"CARROLL"	33003	"EATON"	3300323380	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"EFFINGHAM"	"GOVERNOR"	""	""	"TOTAL"	1	"CARROLL"	33003	"EFFINGHAM"	3300323620	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FREEDOM"	"GOVERNOR"	""	""	"TOTAL"	1	"CARROLL"	33003	"FREEDOM"	3300327700	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HALE'S LOCATION"	"GOVERNOR"	""	""	"TOTAL"	0	"CARROLL"	33003	"HALE'S LOCATION"	3300332500	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HART'S LOCATION"	"GOVERNOR"	""	""	"TOTAL"	0	"CARROLL"	33003	"HART'S LOCATION"	3300334500	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JACKSON"	"GOVERNOR"	""	""	"TOTAL"	0	"CARROLL"	33003	"JACKSON"	3300338260	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADISON"	"GOVERNOR"	""	""	"TOTAL"	3	"CARROLL"	33003	"MADISON"	3300345060	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MOULTONBOROUGH"	"GOVERNOR"	""	""	"TOTAL"	9	"CARROLL"	33003	"MOULTONBOROUGH"	3300349380	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"OSSIPEE"	"GOVERNOR"	""	""	"TOTAL"	6	"CARROLL"	33003	"OSSIPEE"	3300358740	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANDWICH"	"GOVERNOR"	""	""	"TOTAL"	1	"CARROLL"	33003	"SANDWICH"	3300367780	"SCATTER"		"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
